,OPE ID,School,State_x,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award, FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,State_y,Region,CITY,STABBR,COSTT4_A
2655,281300,sarah lawrence college,NY,107085999,Private/Non-Profit,386,161439.0,194661,92,0,227000,39,124731.0,166308,NY,Region A,Bronxville,NY,62636.0
2656,1164700,sbi campus - an affiliate of sanford-brown,NY,117473785,Proprietary,26,62834.0,70247,0,0,0,77,80936.0,94495,NY,Region A,Melville,NY,16975.0
2657,678500,schenectady county community college,NY,123052294,Public,59,88486.0,74519,0,0,0,166,86387.0,94108,NY,Region A,Schenectady,NY,9626.0
2658,746800,school of visual arts,NY,100103994,Proprietary,250,305067.0,617898,245,0,519872,279,292184.0,399676,NY,Region B,New York,NY,48993.0
2659,2556700,seminar l'moros bais yaakov,NY,112191699,Private/Non-Profit,20,14895.0,10258,0,0,0,58,9164.0,19816,NY,Region A,Brooklyn,NY,19258.0
2660,2505900,shor yoshuv rabbinical college,NY,115591714,Private/Non-Profit,10,27559.0,24425,0,0,0,46,10257.0,22338,NY,Region A,Lawrence,NY,18300.0
2661,281600,siena college,NY,122111462,Private/Non-Profit,533,251252.0,379585,368,0,358000,159,161299.0,215065,NY,Region A,Loudonville,NY,45452.0
2662,281400,skidmore college,NY,128661632,Private/Non-Profit,505,236014.0,633696,110,0,266560,375,203847.0,271796,NY,Region A,Saratoga Springs,NY,58562.0
2663,281700,st. bonaventure university,NY,147782284,Private/Non-Profit,344,200809.0,310489,218,0,454250,106,116252.0,155003,NY,Region A,Saint Bonaventure,NY,41265.0
2664,282900,st. lawrence university,NY,136171455,Private/Non-Profit,428,208987.0,255069,134,0,508102,62,202177.0,281280,NY,Region A,Canton,NY,57423.0
2665,947900,st. paul's school of nursing,NY,103111004,Proprietary,18,36233.0,56746,0,0,0,68,41641.0,39333,NY,Region C,Rego Park,NY,34237.0
2665,947900,st. paul's school of nursing,NY,103111004,Proprietary,18,36233.0,56746,0,0,0,68,41641.0,39333,NY,Region C,Staten Island,NY,28127.0
2665,947900,st. paul's school of nursing,NY,103111004,Proprietary,18,36233.0,56746,0,0,0,68,41641.0,39333,NY,Region A,Rego Park,NY,34237.0
2665,947900,st. paul's school of nursing,NY,103111004,Proprietary,18,36233.0,56746,0,0,0,68,41641.0,39333,NY,Region A,Staten Island,NY,28127.0
2666,1236400,st. paul's school of nursing,NY,113740000,Proprietary,10,27373.0,30747,0,0,0,61,26799.0,36333,NY,Region C,Rego Park,NY,34237.0
2666,1236400,st. paul's school of nursing,NY,113740000,Proprietary,10,27373.0,30747,0,0,0,61,26799.0,36333,NY,Region C,Staten Island,NY,28127.0
2666,1236400,st. paul's school of nursing,NY,113740000,Proprietary,10,27373.0,30747,0,0,0,61,26799.0,36333,NY,Region A,Rego Park,NY,34237.0
2666,1236400,st. paul's school of nursing,NY,113740000,Proprietary,10,27373.0,30747,0,0,0,61,26799.0,36333,NY,Region A,Staten Island,NY,28127.0
2672,284600,state university of new york at new paltz,NY,125612499,Public,462,415365.0,418571,168,0,469406,556,196534.0,217305,NY,Region A,New Paltz,NY,20428.0
2679,287800,suffolk county community college,NY,117842899,Public,214,362686.0,402421,0,0,0,2253,771758.0,962927,NY,Region A,Selden,NY,10819.0
2681,284400,suny at fredonia,NY,140631145,Public,217,272731.0,323695,450,0,1030714,122,86619.0,139169,NY,Region A,Albany,NY,21249.0
2681,284400,suny at fredonia,NY,140631145,Public,217,272731.0,323695,450,0,1030714,122,86619.0,139169,NY,Region A,Fredonia,NY,20801.0
2682,286200,suny broome community college,NY,139051328,Public,125,106799.0,110307,0,0,0,369,118358.0,96950,NY,Region C,Binghamton,NY,10787.0
2682,286200,suny broome community college,NY,139051328,Public,125,106799.0,110307,0,0,0,369,118358.0,96950,NY,Region C,New York,NY,13310.0
2682,286200,suny broome community college,NY,139051328,Public,125,106799.0,110307,0,0,0,369,118358.0,96950,NY,Region C,Bronx,NY,14170.0
2683,284100,suny college at brockport,NY,144202914,Public,485,693719.0,736960,736,0,1084366,183,191034.0,184616,NY,Region A,Brockport,NY,19511.0
2685,284300,suny college at cortland,NY,130450900,Public,297,287008.0,358171,336,0,673041,229,118851.0,155537,NY,Region A,Cortland,NY,21840.0
2686,284500,suny college at geneseo,NY,144541401,Public,425,512743.0,539109,684,0,1029886,559,120829.0,237831,NY,Region A,Geneseo,NY,20998.0
2687,710900,suny college at old westbury,NY,115680210,Public,237,184003.0,185621,11,0,7450,267,111068.0,157929,NY,Region C,Old Westbury,NY,15888.0
2688,284700,suny college at oneonta,NY,138204015,Public,270,302650.0,311123,709,0,1304652,335,307355.0,419104,NY,Region C,Oneonta,NY,20762.0
2688,284700,suny college at oneonta,NY,138204015,Public,270,302650.0,311123,709,0,1304652,335,307355.0,419104,NY,Region C,Potsdam,NY,19829.0
2689,284800,suny college at oswego,NY,131263599,Public,336,304631.0,303165,750,0,943014,207,100000.0,129911,NY,Region C,Oswego,NY,21146.0
2690,679100,suny college at purchase,NY,105771400,Public,187,210843.0,160542,91,0,233221,332,102324.0,205218,NY,Region A,Plattsburgh,NY,20371.0
2691,285600,suny college of agriculture & technology at cobleskill,NY,120439986,Public,140,87317.0,102513,300,0,351871,498,95495.0,129567,NY,Region A,Cobleskill,NY,21178.0
2693,285100,suny college of environment science & forestry,NY,132102778,Public,192,285821.0,311368,119,0,226906,154,92421.0,156853,NY,Region A,Syracuse,NY,22550.0
2695,285400,suny college of technology at alfred,NY,148029951,Public,256,300064.0,318888,301,0,495418,343,168754.0,199441,NY,Region A,Alfred,NY,21127.0
2696,285500,suny college of technology at canton,NY,136171098,Public,157,171765.0,141829,271,0,361000,185,195759.0,232805,NY,Region A,Canton,NY,19394.0
2697,285700,suny college of technology at delhi,NY,137531190,Public,75,84546.0,80451,243,0,398798,253,85154.0,113539,NY,Region A,Delhi,NY,20134.0
2698,1028600,suny empire state college,NY,128664391,Public,85,360611.0,237997,16,0,34186,420,322445.0,550129,NY,Region A,Saratoga Springs,NY,19760.0
2699,286700,suny fulton-montgomery community college,NY,120953790,Public,49,74257.0,52445,0,0,0,281,83362.0,100397,NY,Region A,Johnstown,NY,12343.0
2700,285300,suny maritime college,NY,104654198,Public,28,32000.0,11119,160,0,306262,105,23134.0,28918,NY,Region A,Morrisville,NY,22083.0
2700,285300,suny maritime college,NY,104654198,Public,28,32000.0,11119,160,0,306262,105,23134.0,28918,NY,Region A,Purchase,NY,22381.0
2700,285300,suny maritime college,NY,104654198,Public,28,32000.0,11119,160,0,306262,105,23134.0,28918,NY,Region A,Throggs Neck,NY,21493.0
2701,288100,suny westchester community college,NY,105951698,Public,113,203939.0,154614,0,0,0,744,213720.0,224040,NY,Region A,Valhalla,NY,11769.0
2703,288200,syracuse university,NY,132442130,Private/Non-Profit,3063,2373580.0,3760756,3097,0,5818000,2180,2039906.0,3085628,NY,Region A,Syracuse,NY,55600.0
2704,2550600,talmudical institute of upstate new york,NY,146073046,Private/Non-Profit,6,8916.0,14287,0,0,0,3,7598.0,6300,NY,Region A,Rochester,NY,13000.0
2705,4115500,talmudical seminary of bobov,NY,112193826,Private/Non-Profit,0,0.0,0,0,0,0,28,10880.0,11306,NY,Region A,Brooklyn,NY,12550.0
2706,1201100,talmudical seminary oholei torah,NY,112133310,Private/Non-Profit,50,99684.0,98869,0,0,0,146,32544.0,76150,NY,Region C,Brooklyn,NY,17708.0
2708,1103100,technical career institutes,NY,100012789,Proprietary,218,318464.0,483377,0,0,0,895,369716.0,443501,NY,Region C,New York,NY,22032.0
2709,678800,tompkins cortland community college,NY,130530139,Public,90,134436.0,129933,0,0,0,131,90610.0,137213,NY,Region A,Dryden,NY,14886.0
2710,2191600,torah temimah talmudical seminary,NY,112185913,Private/Non-Profit,0,0.0,0,0,0,0,27,5703.0,7604,NY,Region B,Brooklyn,NY,16030.0
2711,1014200,touro college,NY,100104202,Private/Non-Profit,352,899301.0,1279694,272,0,522191,1089,281966.0,432215,NY,Region A,New York,NY,23347.0
2712,281200,trocaire college,NY,142202094,Private/Non-Profit,32,66263.0,65647,0,0,0,78,79465.0,73809,NY,Region B,Buffalo,NY,21346.0
2713,288000,ulster county community college,NY,124840557,Public,57,46970.0,43446,0,0,0,269,63324.0,62764,NY,Region A,Stone Ridge,NY,9927.0
2714,288900,union college,NY,123082311,Private/Non-Profit,554,167066.0,749320,144,0,441976,346,188694.0,251592,KY,"Bluegrass, Comprehend, and North Key",Barbourville,KY,31769.0
2714,288900,union college,NY,123082311,Private/Non-Profit,554,167066.0,749320,144,0,441976,346,188694.0,251592,NY,Region A,Schenectady,NY,58023.0
2717,1118900,united talmudical seminary,NY,112117984,Private/Non-Profit,106,158002.0,125456,0,0,0,230,69785.0,136606,NY,Region C,Brooklyn,NY,15572.0
2718,289400,university of rochester,NY,146279000,Private/Non-Profit,1122,1093183.0,1763262,1621,0,3443528,1037,625555.0,879333,NY,Region B,Rochester,NY,59156.0
2720,288300,utica college,NY,135024892,Private/Non-Profit,368,299683.0,442289,81,0,173750,177,184870.0,246493,NY,Region A,Utica,NY,44394.0
2722,289500,vassar college,NY,126040008,Private/Non-Profit,848,352593.0,1205427,161,0,490519,118,261414.0,466083,NY,Region B,Poughkeepsie,NY,59320.0
2722,289500,vassar college,NY,126040008,Private/Non-Profit,848,352593.0,1205427,161,0,490519,118,261414.0,466083,NY,Region B,Brooklyn,NY,28371.0
2723,266500,vaughn college of aeronautics and technology,NY,113699997,Private/Non-Profit,41,92054.0,83139,0,0,0,231,113778.0,173806,NY,Region A,Flushing,NY,30790.0
2726,289900,wagner college,NY,103014495,Private/Non-Profit,244,179892.0,258487,156,0,358430,111,142392.0,175733,NY,Region A,Staten Island,NY,49453.0
2728,290100,wells college,NY,130260500,Private/Non-Profit,77,81633.0,109026,69,0,127250,194,75678.0,100000,NY,Region A,Aurora,NY,48142.0
2731,1185900,word of life bible institute,NY,128600129,Private/Non-Profit,22,19962.0,16456,0,0,0,24,18267.0,27219,NY,Region A,Pottersville,NY,14910.0
2733,2265100,yeshiva derech chaim,NY,112184413,Private/Non-Profit,9,39340.0,42900,0,0,0,13,5703.0,10400,NY,Region A,Brooklyn,NY,17260.0
2735,3000100,yeshiva gedolah imrei yosef d'spinka,NY,112194696,Private/Non-Profit,3,5878.0,4445,0,0,0,2,6278.0,6886,NY,Region C,Brooklyn,NY,15948.0
2737,2505800,yeshiva karlin stolin,NY,112041545,Private/Non-Profit,16,40048.0,35648,0,0,0,95,13758.0,31694,NY,Region A,Brooklyn,NY,12927.0
2739,4138100,yeshiva of machzikai hadas,NY,112191408,Private/Non-Profit,12,11849.0,10535,0,0,0,199,12270.0,19900,NY,Region A,Brooklyn,NY,26176.0
2740,1167000,yeshiva of nitra rabbinical college,NY,105494112,Private/Non-Profit,12,20060.0,17663,0,0,0,97,8711.0,18302,NY,Region A,Mount Kisco,NY,14737.0
2740,1167000,yeshiva of nitra rabbinical college,NY,105494112,Private/Non-Profit,12,20060.0,17663,0,0,0,97,8711.0,18302,NY,Region A,Monsey,NY,20063.0
2742,2152000,yeshiva shaar hatorah,NY,114181469,Private/Non-Profit,0,5000.0,0,0,0,0,5,5000.0,6665,NY,Region A,Kew Gardens,NY,16360.0
2743,3496300,yeshiva shaarei torah of rockland,NY,109014003,Private/Non-Profit,5,5000.0,4167,0,0,0,51,5000.0,7583,NY,Region A,Suffern,NY,26750.0
2744,290300,yeshiva university,NY,100333201,Private/Non-Profit,584,852638.0,1085290,359,0,888025,136,124344.0,165792,NY,Region A,New York,NY,53825.0
2746,2506800,yeshivat mikdash melech,NY,112305601,Private/Non-Profit,4,9116.0,9358,0,0,0,9,5703.0,9505,NY,Region C,Brooklyn,NY,16800.0
2747,1302700,yeshivath viznitz,NY,109523021,Private/Non-Profit,19,19861.0,17160,0,0,0,196,16194.0,28212,NY,Region A,Monsey,NY,15573.0
2748,1182100,yeshivath zichron moshe,NY,127790580,Private/Non-Profit,0,0.0,0,0,0,0,71,14030.0,18455,NY,Region A,South Fallsburg,NY,18100.0
2752,1289100,antonelli college,OH,452022592,Proprietary,110,87863.0,147170,0,0,0,293,125531.0,124393,OH,Boards 4 and 78,Cincinnati,OH,24023.0
2753,301100,art academy of cincinnati,OH,452027106,Private/Non-Profit,21,16206.0,21607,0,0,0,17,13212.0,16816,OH,Boards 18 and 47,Cincinnati,OH,32485.0
2756,301200,ashland university,OH,448053799,Private/Non-Profit,420,276552.0,515248,138,0,204503,131,176685.0,235580,OH,Board 12,Ashland,OH,40835.0
2759,301400,baldwin wallace university,OH,440172088,Private/Non-Profit,1017,466266.0,1294908,411,0,749416,445,443894.0,591859,OH,Boards 5 and 60,Berea,OH,37504.0
2760,994100,belmont college,OH,439509766,Public,28,59018.0,31806,0,0,0,412,75000.0,89754,OH,"Boards 3, 52, and 85",St Clairsville,OH,8948.0
2761,301600,bluffton university,OH,458172104,Private/Non-Profit,409,117898.0,654902,297,0,274100,216,99476.0,132634,OH,"Boards 3, 52, and 85",Bluffton,OH,40078.0
2762,301800,bowling green state university,OH,434030001,Public,586,706967.0,1013369,692,0,1263159,643,589863.0,748136,OH,Boards 50 and 76,Huron,OH,13130.0
2762,301800,bowling green state university,OH,434030001,Public,586,706967.0,1013369,692,0,1263159,643,589863.0,748136,OH,Boards 50 and 76,Bowling Green,OH,22416.0
2764,302300,capital university,OH,432092394,Private/Non-Profit,520,403390.0,504226,486,0,650847,643,307061.0,361709,OH,Board 31 (Hamilton),Columbus,OH,42600.0
2765,302400,case western reserve university,OH,441067049,Private/Non-Profit,1147,1242976.0,2057864,1528,0,1758251,802,1063574.0,1418098,OH,Board 31 (Hamilton),Cleveland,OH,55783.0
2766,302500,cedarville university,OH,453148564,Private/Non-Profit,359,205884.0,265790,115,0,346900,107,99297.0,132377,OH,"Boards 21, 39, 51, 70, and 80",Cedarville,OH,33652.0
2767,1104600,central ohio technical college,OH,430551767,Public,43,118276.0,114570,0,0,0,412,124083.0,126358,OH,"Boards 28, 43, and 67",Newark,OH,13727.0
2768,302600,central state university,OH,453841004,Public,456,682560.0,488293,0,0,0,557,563048.0,805512,OH,"Boards 2, 46, 55, and 68",Wilberforce,OH,17380.0
2769,1088000,chatfield college,OH,451189705,Private/Non-Profit,26,16504.0,22005,0,0,0,163,19746.0,26328,OH,"Boards 21, 39, 51, 70, and 80",Saint Martin,OH,16142.0
2771,302900,cincinnati christian university,OH,452043200,Private/Non-Profit,96,63372.0,84496,0,0,0,42,28706.0,38400,OH,"Boards 22, 74, and 87",Cincinnati,OH,25900.0
2773,1034500,cincinnati state technical & community college,OH,452232690,Public,139,401993.0,282066,0,0,0,884,477057.0,550067,OH,Boards 4 and 78,Cincinnati,OH,9626.0
2774,485200,clark state community college,OH,455054795,Public,61,153380.0,183893,0,0,0,193,217198.0,184921,OH,"Boards 3, 52, and 85",Springfield,OH,10638.0
2775,398200,cleveland institute of art (the),OH,441061700,Private/Non-Profit,148,161501.0,181002,70,0,122750,60,63995.0,85327,OH,"Boards 2, 46, 55, and 68",Cleveland,OH,50146.0
2777,303100,cleveland institute of music (the),OH,441061776,Private/Non-Profit,150,81766.0,179644,112,0,278368,38,22950.0,30600,OH,Board 12,Cleveland,OH,59724.0
2778,303200,cleveland state university,OH,441152214,Public,247,785971.0,666389,508,0,2509665,406,364093.0,366523,OH,Boards 5 and 60,Cleveland,OH,22041.0
2779,303700,college of wooster (the),OH,446912363,Private/Non-Profit,523,241898.0,322531,419,0,476757,414,224191.0,298921,OH,Board 31 (Hamilton),Wooster,OH,51300.0
2780,303900,columbus college of art & design,OH,432151758,Private/Non-Profit,104,139900.0,168995,127,0,242237,135,100307.0,126822,OH,"Boards 21, 39, 51, 70, and 80",Columbus,OH,39478.0
2781,686700,columbus state community college,OH,432151786,Public,246,500000.0,423963,0,0,0,1434,570000.0,618844,OH,Boards 50 and 76,Columbus,OH,9823.0
2782,304000,cuyahoga community college,OH,441152878,Public,239,796244.0,712558,40,0,86726,4146,651037.0,801695,OH,"Boards 2, 46, 55, and 68",Cleveland,OH,10552.0
2783,485500,davis college,OH,436234307,Proprietary,11,25918.0,32545,0,0,0,105,35832.0,45613,NY,Region A,Johnson City,NY,21593.0
2783,485500,davis college,OH,436234307,Proprietary,11,25918.0,32545,0,0,0,105,35832.0,45613,OH,Boards 18 and 47,Toledo,OH,29961.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,KY,"Bluegrass, Comprehend, and North Key",Paducah,KY,28820.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,KY,"Bluegrass, Comprehend, and North Key",Owensboro,KY,28943.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,KY,"Bluegrass, Comprehend, and North Key",Louisville,KY,29943.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,KY,"Bluegrass, Comprehend, and North Key",Bellevue,KY,24021.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,KY,"Bluegrass, Comprehend, and North Key",Scottsville,KY,29943.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,KY,"Bluegrass, Comprehend, and North Key",Louisville,KY,26771.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,KY,Seven Counties,Paducah,KY,28820.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,KY,Seven Counties,Owensboro,KY,28943.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,KY,Seven Counties,Louisville,KY,29943.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,KY,Seven Counties,Bellevue,KY,24021.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,KY,Seven Counties,Scottsville,KY,29943.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,KY,Seven Counties,Louisville,KY,26771.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,OH,"Boards 2, 46, 55, and 68",Jackson,OH,29943.0
2784,2056800,daymar college,OH,456011038,Proprietary,28,45739.0,64894,0,0,0,259,56496.0,75667,OH,"Boards 2, 46, 55, and 68",Chillicothe,OH,29943.0
2785,304100,defiance college,OH,435121695,Private/Non-Profit,198,81827.0,100494,118,0,153250,330,127102.0,149300,OH,"Boards 22, 74, and 87",Defiance,OH,38824.0
2786,304200,denison university,OH,430231329,Private/Non-Profit,368,168030.0,398374,210,0,302339,200,154993.0,206657,OH,Boards 18 and 47,Granville,OH,54490.0
2787,727500,eastern gateway community college,OH,439523598,Public,59,109189.0,105142,0,0,0,139,58982.0,58982,OH,Boards 4 and 78,Steubenville,OH,7896.0
2788,1275000,edison state community college,OH,453569239,Public,47,79782.0,92200,0,0,0,409,57340.0,52350,OH,Boards 23 and 45,Piqua,OH,11194.0
2791,2190700,fortis college,OH,454596120,Proprietary,42,188775.0,79300,0,0,0,813,224707.0,325079,AL,Region 2,Mobile,AL,16035.0
2791,2190700,fortis college,OH,454596120,Proprietary,42,188775.0,79300,0,0,0,813,224707.0,325079,AL,Region 2,Montgomery,AL,28764.0
2791,2190700,fortis college,OH,454596120,Proprietary,42,188775.0,79300,0,0,0,813,224707.0,325079,AL,Region 3,Mobile,AL,16035.0
2791,2190700,fortis college,OH,454596120,Proprietary,42,188775.0,79300,0,0,0,813,224707.0,325079,AL,Region 3,Montgomery,AL,28764.0
2791,2190700,fortis college,OH,454596120,Proprietary,42,188775.0,79300,0,0,0,813,224707.0,325079,FL,Circuit 10,Winter Park,FL,31994.0
2791,2190700,fortis college,OH,454596120,Proprietary,42,188775.0,79300,0,0,0,813,224707.0,325079,FL,Circuit 10,Miami,FL,22867.0
2791,2190700,fortis college,OH,454596120,Proprietary,42,188775.0,79300,0,0,0,813,224707.0,325079,FL,Circuit 10,Orange Park,FL,24069.0
2791,2190700,fortis college,OH,454596120,Proprietary,42,188775.0,79300,0,0,0,813,224707.0,325079,FL,Circuit 10,Largo,FL,15181.0
