,OPE ID,School,State_x,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award,FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,State_y,Region,CITY,STABBR,COSTT4_A
3119,337900,university of pittsburgh - pittsburgh,PA,152600001,Public,1634,2530217,2839470,3818,0,6840430,2508,1301375,1688298,PA,Region 36 (Philadelphia),Johnstown,PA,24609
3119,337900,university of pittsburgh - pittsburgh,PA,152600001,Public,1634,2530217,2839470,3818,0,6840430,2508,1301375,1688298,PA,Region 36 (Philadelphia),Pittsburgh,PA,31828
3119,337900,university of pittsburgh - pittsburgh,PA,152600001,Public,1634,2530217,2839470,3818,0,6840430,2508,1301375,1688298,PA,Region 36 (Philadelphia),Titusville,PA,23724
3120,338400,university of scranton,PA,185104622,Private/Non-Profit,737,517907,700887,225,0,379500,306,326933,388265,PA,Region 36 (Philadelphia),Scranton,PA,53567
3123,330600,university of valley forge,PA,194602399,Private/Non-Profit,39,38116,49932,16,0,32000,92,40375,53833,PA,Regions 29 and 34,Phoenixville,PA,30612
3124,338500,ursinus college,PA,194261000,Private/Non-Profit,273,185472,173880,97,0,279750,258,169483,269813,PA,Region 36 (Philadelphia),Collegeville,PA,58610
3125,338600,valley forge military college,PA,190873695,Private/Non-Profit,28,25118,30141,0,0,0,29,32571,46777,PA,Region 36 (Philadelphia),Wayne,PA,43564
3127,856800,vet tech institute,PA,152223400,Proprietary,30,18166,27798,0,0,0,262,23468,34350,PA,"Regions 5, 18, 23, 24, and 46",Pittsburgh,PA,20891
3128,338800,villanova university,PA,190851699,Private/Non-Profit,1103,835215,1407674,934,0,1091950,359,522430,696573,PA,Regions 30 and 50,Villanova,PA,58519
3129,338900,washington and jefferson college,PA,153014801,Private/Non-Profit,452,177459,236612,25,0,89550,105,142330,189773,PA,Regions 30 and 50,Washington,PA,51369
3130,339100,waynesburg university,PA,153701222,Private/Non-Profit,233,123176,164158,114,0,171250,497,66708,87867,PA,Regions 30 and 50,Waynesburg,PA,30780
3132,332800,west chester university of pennsylvania,PA,193830001,Public,285,392931,449261,148,0,623781,229,270105,350547,PA,Region 36 (Philadelphia),West Chester,PA,24995
3133,339200,westminster college,PA,161720002,Private/Non-Profit,294,132547,176729,237,0,347269,130,105979,141305,MO,Northwest (Jackson),Fulton,MO,34470
3133,339200,westminster college,PA,161720002,Private/Non-Profit,294,132547,176729,237,0,347269,130,105979,141305,PA,"Regions 19, 26, 28, and 42",New Wilmington,PA,43709
3133,339200,westminster college,PA,161720002,Private/Non-Profit,294,132547,176729,237,0,347269,130,105979,141305,UT,Davis County,Salt Lake City,UT,39868
3134,1017600,westmoreland county community college,PA,156971895,Public,67,168125,131286,0,0,0,616,145236,158335,PA,"Regions 19, 26, 28, and 42",Youngwood,PA,7189
3135,331300,widener university,PA,190135792,Private/Non-Profit,618,859661,894644,747,0,1217850,915,374196,785481,PA," Regions 10, 15, 35, 45, and 47",Pittsburgh,PA,43963
3135,331300,widener university,PA,190135792,Private/Non-Profit,618,859661,894644,747,0,1217850,915,374196,785481,PA," Regions 10, 15, 35, 45, and 47",Chester,PA,51753
3136,339400,wilkes university,PA,187660998,Private/Non-Profit,420,293797,345743,395,0,752710,276,236554,348133,PA,"Regions 19, 26, 28, and 42",Wilkes-Barre,PA,44685
3137,339600,wilson college,PA,172011285,Private/Non-Profit,30,36210,37746,76,0,251581,45,22906,38647,PA,"Regions 19, 26, 28, and 42",Chambersburg,PA,41015
3138,1313400,yeshivath beth moshe,PA,185052196,Private/Non-Profit,25,37818,31338,0,0,0,21,36728,61576,PA,Region 36 (Philadelphia),Scranton,PA,14925
3139,339900,york college of pennsylvania,PA,174057199,Private/Non-Profit,343,104013,406363,6,0,24500,77,106787,142383,PA,"Regions 19, 26, 28, and 42",York,PA,28152
3154,3336300,century college,PR,9070907,Proprietary,7,16175,9018,0,0,0,247,26756,41065,MN,Region 7B (Ramsey),White Bear Lake,MN,12774
3228,340100,brown university,RI,29129127,Private/Non-Profit,1038,1316126,2155891,915,0,3775321,315,816187,1088250,RI,Kent,Providence,RI,60460
3229,340200,bryant university,RI,29171284,Private/Non-Profit,239,302511,394284,391,0,903877,383,257527,343370,RI,Providence,Smithfield,RI,52507
3230,340800,community college of rhode island,RI,28861807,Public,201,506055,495074,0,0,0,1284,453718,432000,RI,Providence,Warwick,RI,10870
3231,340400,johnson & wales university,RI,29033703,Private/Non-Profit,1976,1094552,2551421,4128,0,7337354,5907,819463,1029119,RI,Providence,Providence,RI,40684
3232,784500,new england institute of technology,RI,28181205,Private/Non-Profit,99,220792,263114,0,0,0,1702,244195,324220,RI,Kent,East Greenwich,RI,31317
3233,340600,providence college,RI,29180001,Private/Non-Profit,623,771240,920511,583,0,968925,241,652061,949141,RI,Providence,Providence,RI,57517
3234,340700,rhode island college,RI,29081991,Public,509,793635,716576,505,0,425086,2012,401103,799348,RI,Providence,Providence,RI,15480
3235,340900,rhode island school of design,RI,29032784,Private/Non-Profit,544,273797,899617,204,0,427588,260,186028,252000,RI,Providence,Providence,RI,61352
3236,341000,roger williams university,RI,28092921,Private/Non-Profit,475,529018,705357,172,0,356863,191,257530,343373,RI,Providence,Bristol,RI,48826
3237,341100,salve regina university,RI,28404192,Private/Non-Profit,493,211793,549136,321,0,324000,332,147716,196955,RI,Providence,Newport,RI,49636
3238,341400,university of rhode island,RI,28810000,Public,727,979074,1208218,232,0,423555,426,941039,1254719,RI,Kent,Kingston,RI,26452
3239,1005600,aiken technical college,SC,298020696,Public,36,84918,72823,0,0,0,148,87849,86392,SC,Region 1,Graniteville,SC,10067
3240,341700,allen university,SC,292041085,Private/Non-Profit,114,179085,110371,0,0,0,227,138193,175610,SC,Region 2,Columbia,SC,20149
3241,341800,anderson university,SC,296214035,Private/Non-Profit,222,200471,258247,64,0,172841,198,138852,185136,IN,North Central,Anderson,IN,38820
3241,341800,anderson university,SC,296214035,Private/Non-Profit,222,200471,258247,64,0,172841,198,138852,185136,SC,Region 1,Anderson,SC,36824
3243,342000,benedict college,SC,292041086,Private/Non-Profit,456,858713,599025,0,0,0,313,287926,502604,SC,Region 2,Columbia,SC,30565
3244,342100,bob jones university,SC,296141000,Proprietary,81,117815,155938,0,0,0,381,135000,179750,SC,Region 1,Greenville,SC,22343
3245,399500,central carolina technical college,SC,291502499,Public,63,160629,132656,0,0,0,208,161998,174024,SC,Region 2,Sumter,SC,13248
3246,3304300,centura college,SC,294069235,Proprietary,0,0,0,0,0,0,115,21503,28762,VA,Region 5,Virginia Beach,VA,30373
3246,3304300,centura college,SC,294069235,Proprietary,0,0,0,0,0,0,115,21503,28762,VA,Region 5,Newport News,VA,27760
3246,3304300,centura college,SC,294069235,Proprietary,0,0,0,0,0,0,115,21503,28762,VA,Region 5,Norfolk,VA,27830
3246,3304300,centura college,SC,294069235,Proprietary,0,0,0,0,0,0,115,21503,28762,VA,Region 5,Chesapeake,VA,29063
3246,3304300,centura college,SC,294069235,Proprietary,0,0,0,0,0,0,115,21503,28762,VA,Region 5,Richmond,VA,28521
3246,3304300,centura college,SC,294069235,Proprietary,0,0,0,0,0,0,115,21503,28762,VA,Region 5,Virginia Beach,VA,30373
3246,3304300,centura college,SC,294069235,Proprietary,0,0,0,0,0,0,115,21503,28762,VA,Region 5,Newport News,VA,27760
3246,3304300,centura college,SC,294069235,Proprietary,0,0,0,0,0,0,115,21503,28762,VA,Region 5,Norfolk,VA,27830
3246,3304300,centura college,SC,294069235,Proprietary,0,0,0,0,0,0,115,21503,28762,VA,Region 5,Chesapeake,VA,29063
3246,3304300,centura college,SC,294069235,Proprietary,0,0,0,0,0,0,115,21503,28762,VA,Region 5,Richmond,VA,28521
3247,341900,charleston southern university,SC,294062160,Private/Non-Profit,346,499978,705282,113,0,399871,300,259409,345879,SC,Region 4,Charleston,SC,34528
3249,342300,"citadel, the military college of south carolina",SC,294090002,Public,86,174484,164208,25,0,92400,95,74970,122456,SC,Region 4,Charleston,SC,25442
3250,342400,claflin university,SC,291154498,Private/Non-Profit,214,349224,273956,0,0,0,353,237138,314884,SC,Region 4,Orangeburg,SC,32305
3251,342500,clemson university,SC,296340001,Public,611,1023966,1289117,366,0,673699,777,374848,472164,SC,Region 1,Clemson,SC,26065
3252,492300,clinton college,SC,297305152,Private/Non-Profit,6,5000,5000,0,0,0,52,5000,5000,SC,Region 2,Rock Hill,SC,12464
3253,345100,coastal carolina university,SC,295268428,Public,189,354202,442089,41,0,141724,377,315549,395901,SC,Region 3,Conway,SC,21781
3254,342700,coker college,SC,295503797,Private/Non-Profit,71,79594,65137,40,0,85184,57,78807,131607,SC,Region 2,Hartsville,SC,33185
3255,342800,college of charleston,SC,294240100,Public,141,323207,238494,75,0,284382,555,239044,398921,SC,Region 4,Charleston,SC,26228
3256,343000,columbia college,SC,292035998,Private/Non-Profit,101,165039,158793,19,0,67819,44,106051,106051,CA,Region 5R (San Francisco),Sonora,CA,11429
3256,343000,columbia college,SC,292035998,Private/Non-Profit,101,165039,158793,19,0,67819,44,106051,106051,MO,Southwest,Columbia,MO,17312
3256,343000,columbia college,SC,292035998,Private/Non-Profit,101,165039,158793,19,0,67819,44,106051,106051,SC,Region 2,Columbia,SC,38479
3257,342900,columbia international university,SC,292031599,Private/Non-Profit,95,73398,109930,0,0,0,24,26037,34716,SC,Region 2,Columbia,SC,32220
3258,343100,converse college,SC,293021931,Private/Non-Profit,65,85363,73335,33,0,113500,86,53707,48287,SC,Region 1,Spartanburg,SC,40977
3259,536300,denmark technical college,SC,290420000,Public,164,262233,178587,0,0,0,118,146541,145990,SC,Region 4,Denmark,SC,11502
3260,343200,erskine college,SC,296390000,Private/Non-Profit,110,73944,95693,24,0,83600,32,52778,70370,SC,Region 1,Due West,SC,46843
3261,399000,florence - darlington technical college,SC,295011251,Public,75,236733,181568,10,0,27500,823,255731,314914,SC,Region 3,Florence,SC,12035
3262,492400,forrest college,SC,296242405,Proprietary,9,9358,11977,5,0,9642,84,11206,14941,SC,Region 1,Anderson,SC,21519
3263,922600,francis marion university,SC,295060000,Public,183,140049,212416,104,0,295082,151,119448,188146,SC,Region 3,Florence,SC,18828
3265,399100,greenville technical college,SC,296072439,Public,79,370103,232363,0,0,0,799,394126,484717,SC,Region 1,Greenville,SC,13061
3266,492500,horry - georgetown technical college,SC,295269521,Public,103,239166,221736,0,0,0,297,235376,219641,SC,Region 3,Conway,SC,12264
3268,343500,lander university,SC,296492099,Public,96,121439,161918,58,0,250659,136,94707,128071,SC,Region 1,Greenwood,SC,21777
3269,343600,limestone college,SC,293403799,Private/Non-Profit,120,150382,135342,2,0,3000,377,180082,280829,SC,Region 1,Gaffney,SC,36085
3270,343800,medical university of south carolina,SC,294250100,Public,163,500000,347124,832,0,1469835,25,19467,25956,SC,Region 4,Greenville,SC,32064
3271,399300,midlands technical college,SC,291702199,Public,96,446539,315156,0,0,0,541,412652,499055,SC,Region 2,West Columbia,SC,10678
3272,343900,morris college,SC,291503599,Private/Non-Profit,345,407079,353046,0,0,0,331,313967,341164,SC,Region 3,Sumter,SC,21322
3273,344000,newberry college,SC,291082197,Private/Non-Profit,117,86958,63457,0,0,0,156,72179,89179,SC,Region 1,Newberry,SC,39983
3274,344100,north greenville university,SC,296881892,Private/Non-Profit,173,76395,166648,0,0,0,94,90720,120960,SC,Region 1,Tigerville,SC,29053
3275,760200,northeastern technical college,SC,295207015,Public,25,58511,54324,0,0,0,127,38340,37314,SC,Region 3,Cheraw,SC,15105
3276,681500,orangeburg - calhoun technical college,SC,291188299,Public,57,126753,109786,0,0,0,350,143704,141915,SC,Region 2,Orangeburg,SC,13150
3277,399200,piedmont technical college,SC,296481467,Public,87,206268,194766,0,0,0,346,206143,241998,SC,Region 1,Greenwood,SC,13303
3278,344500,presbyterian college,SC,293252503,Private/Non-Profit,180,195984,160463,96,0,259580,48,84686,118150,SC,Region 1,Clinton,SC,46378
3280,344600,south carolina state university,SC,291174427,Public,222,387396,593555,0,0,0,812,702139,759250,SC,Region 4,Orangeburg,SC,26245
3283,342200,southern wesleyan university,SC,296301020,Private/Non-Profit,129,105815,120502,39,0,154308,144,87243,116324,SC,Region 1,Central,SC,31774
3284,399400,spartanburg community college,SC,293034386,Public,35,128562,102994,0,0,0,319,118224,104331,SC,Region 1,Spartanburg,SC,13220
3285,344700,spartanburg methodist college,SC,293015899,Private/Non-Profit,71,72269,88834,0,0,0,67,36672,36672,SC,Region 1,Spartanburg,SC,28019
3287,991000,technical college of the lowcountry - beaufort campus,SC,299025441,Public,51,127040,73461,0,0,0,290,133035,157333,SC,Region 4,Beaufort,SC,9885
3288,492600,tri-county technical college,SC,296709133,Public,88,155086,157611,0,0,0,236,161256,222090,SC,Region 1,Pendleton,SC,16621
3289,492000,trident technical college,SC,294238067,Public,183,600000,524415,0,0,0,653,713431,763697,SC,Region 4,Charleston,SC,13943
3290,344900,university of south carolina - aiken,SC,298016399,Public,65,108583,122216,62,0,160832,110,104865,126667,SC,Region 1,Aiken,SC,19759
3290,344900,university of south carolina - aiken,SC,298016399,Public,65,108583,122216,62,0,160832,110,104865,126667,SC,Region 1,Union,SC,16896
3291,345000,university of south carolina - beaufort,SC,299094602,Public,22,54458,42888,0,0,0,111,63165,100800,SC,Region 4,Bluffton,SC,20389
3292,344800,university of south carolina - columbia,SC,292083999,Public,471,1533175,1304239,532,0,1464965,856,592766,1203444,SC,Region 2,Columbia,SC,24586
3294,695100,university of south carolina upstate,SC,293039972,Public,37,176497,64222,55,0,98000,575,166275,265532,SC,Region 1,Lancaster,SC,16181
3294,695100,university of south carolina upstate,SC,293039972,Public,37,176497,64222,55,0,98000,575,166275,265532,SC,Region 1,Allendale,SC,18291
3294,695100,university of south carolina upstate,SC,293039972,Public,37,176497,64222,55,0,98000,575,166275,265532,SC,Region 1,Sumter,SC,16530
3294,695100,university of south carolina upstate,SC,293039972,Public,37,176497,64222,55,0,98000,575,166275,265532,SC,Region 1,Spartanburg,SC,21759
3294,695100,university of south carolina upstate,SC,293039972,Public,37,176497,64222,55,0,98000,575,166275,265532,SC,Region 1,Columbia,SC,23291
3295,345500,voorhees college,SC,290420000,Private/Non-Profit,105,366307,183198,0,0,0,203,418060,509636,SC,Region 4,Denmark,SC,24486
3296,932200,williamsburg technical college,SC,295564197,Public,34,50000,48469,0,0,0,52,19077,18169,SC,Region 3,Kingstree,SC,14183
3297,345600,winthrop university,SC,297330001,Public,130,179025,155870,214,0,396000,328,143202,230936,SC,Region 2,Rock Hill,SC,25095
3298,345700,wofford college,SC,293033663,Private/Non-Profit,138,132849,136587,0,0,0,190,113752,198829,SC,Region 1,Spartanburg,SC,49150
3299,399600,york technical college,SC,297303395,Public,80,171350,163133,0,0,0,268,174597,182814,SC,Region 2,Rock Hill,SC,13617
3300,345800,augustana university,SD,571970001,Private/Non-Profit,326,530127,591687,224,0,463092,301,396109,544810,SD,Region 5,Sioux Falls,SD,37968
3301,345900,black hills state university,SD,577999502,Public,209,335270,379932,166,0,147898,370,152071,153476,SD,Region 1,Spearfish,SD,17034
3302,346300,dakota state university,SD,570421799,Public,131,258204,296507,176,0,331500,156,107693,140667,SD,Region 3,Madison,SD,17913
3303,346100,dakota wesleyan university,SD,573014398,Private/Non-Profit,86,104099,86045,70,0,59600,149,99199,104699,SD,Region 4,Mitchell,SD,32693
3304,2144600,kilian community college,SD,571037020,Private/Non-Profit,9,43729,15683,0,0,0,20,18786,5000,SD,Region 5,Sioux Falls,SD,28125
3305,530900,lake area technical institute,SD,572010730,Public,77,75000,74960,57,0,182250,190,65000,87500,SD,Region 3,Watertown,SD,14233
3306,828400,mitchell technical institute,SD,573019931,Public,46,72962,30560,1,0,5475,155,47921,88195,SD,Region 4,Mitchell,SD,13398
3307,346500,mount marty college,SD,570783724,Private/Non-Profit,132,165481,159193,183,0,333641,156,139840,135087,SD,Region 4,Yankton,SD,34249
3308,405700,national american university,SD,577013692,Proprietary,17,50000,43605,0,0,0,499,862963,1184382,SD,Region 1,Rapid City,SD,19157
3308,405700,national american university,SD,577013692,Proprietary,17,50000,43605,0,0,0,499,862963,1184382,SD,Region 1,Sioux Falls,SD,16758
3308,405700,national american university,SD,577013692,Proprietary,17,50000,43605,0,0,0,499,862963,1184382,SD,Region 1,Ellsworth Air Force Base,SD,15102
3310,346600,northern state university,SD,574017198,Public,235,514123,415732,243,0,641744,375,166704,385498,SD,Region 3,Aberdeen,SD,18137
3311,1465900,oglala lakota college,SD,577520490,Public,39,60000,60452,0,0,0,176,65000,72700,SD,Region 1,Kyle,SD,9264
3312,346700,presentation college,SD,574011299,Private/Non-Profit,38,45246,45246,0,0,0,106,62616,57560,SD,Region 3,Aberdeen,SD,28361
3313,2143700,sinte gleska university,SD,575550105,Public,12,31804,30413,0,0,0,151,24064,24064,SD,Region 2,Mission,SD,19821
3314,2277300,sisseton wahpeton college,SD,572620689,Private/Non-Profit,10,12363,10993,0,0,0,81,26539,18700,SD,Region 3,Sisseton,SD,11010
3315,347000,south dakota school of mines & technology,SD,577013995,Public,145,200776,187445,121,0,348843,120,86373,126711,SD,Region 1,Rapid City,SD,20994
3316,347100,south dakota state university,SD,570072298,Public,303,590335,514798,751,0,1790300,814,386164,661538,SD,Region 3,Brookings,SD,19330
3317,776400,southeast technical institute,SD,571071301,Public,22,63695,61327,0,0,0,139,58859,58859,SD,Region 5,Sioux Falls,SD,16254
3319,346900,university of sioux falls,SD,571051699,Private/Non-Profit,138,149115,176254,231,0,340500,184,101285,151067,SD,Region 5,Sioux Falls,SD,35298
3319,346900,university of sioux falls,SD,571051699,Private/Non-Profit,138,149115,176254,231,0,340500,184,101285,151067,SD,Region 5,Sioux Falls,SD,25979
3320,347400,university of south dakota,SD,570692390,Public,408,641639,755487,665,0,1320000,516,429111,573833,SD,Region 4,Vermillion,SD,19695
3321,1017000,western dakota technical institute,SD,577014018,Public,28,28926,16523,0,0,0,115,34116,42400,SD,Region 1,Rapid City,SD,15105
3323,347700,aquinas college,TN,372052086,Private/Non-Profit,19,28338,34747,0,0,0,39,19019,25359,MI,Region 4,Grand Rapids,MI,36965
3323,347700,aquinas college,TN,372052086,Private/Non-Profit,19,28338,34747,0,0,0,39,19019,25359,TN,Region 5,Nashville,TN,33543
3325,347800,austin peay state university,TN,370440002,Public,146,360439,473718,56,0,122184,237,307368,409740,TN,Region 5,Clarksville,TN,19386
3326,3440300,baptist memorial college of health sciences,TN,381043104,Private/Non-Profit,34,54615,79572,0,0,0,167,55308,69135,TN,Region 3,Memphis,TN,19085
3327,347900,belmont university,TN,372123757,Private/Non-Profit,527,649416,776129,91,0,232400,203,203175,270900,TN,Region 5,Nashville,TN,43030
3328,348000,bethel university,TN,382011705,Private/Non-Profit,148,200000,193724,4,0,22000,1045,281001,434371,MN,Region 7B (Ramsey),Saint Paul,MN,43974
